tweet,label
"@USER @USER  of course , Not !",0
@USER hahaha yeah I think so too cause you know how she loves her with all her heart :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: ...  :water_pistol: .,1
Just hangin ' with ma dawg #eyesup HTTPURL,0
@USER u might b d bigest fan of srk but i find u better actor than him  sayng it just fr sayng but realy mean it #expression king,0
@USER I 'm gunna sit here and ,0
One season down 8 togo ! #OneTreeHill,0
"On the train and surrounded by posh people , I 'm so at home !  #stickoutlikeasorethumb",1
. @USER Is n't it great how all those ppl have done a public mea culpa since that did n't happen ? ,1
Long day and its not going to be possible without my good friend #coffee,0
I need new boots for my birthday .. And by new boots I mean like 3 or 4 pairs :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: #ineednewboots #boots,0
love is bliss ... ,1
I 'm glad Andy can tweet all day but not text me back . #loved ,1
"@USER Unfortunately not , hey . Daddy did n't think his daughter 'd be into gaming or FIFA .  youraveragedaddysgirl",0
Oh sprints I love you  HTTPURL,1
Produce Mobile Apps #bluedream | HTTPURL HTTPURL,0
@USER there is no way you could mean that . no track record whatsoever ,1
@USER you have never seen me,0
Everyone is broken . Some of ' em are so good to hide it . So good until I want to punch them in the face . ,1
11:11 - say something stupid . | | Oh ... You beat me to it .,0
@USER # SHOCKING ,1
How in the world will I start my day once Kaitlyn gets tired of #Frozen ?  #Idontwanttobuildasnowman #mommyproblems #mommylife,1
Fun night with these girls . It may look like we are eating dessert but its just for show  ... HTTPURL,1
@USER Because I disagree w / you ? Trading three picks for one when you have glaring holes at numerous positions is ass-backwards .,0
@USER to finally win the champs league .. No teams are that good this year and we 've got a solid draw  #banter #stillgoingout,1
@USER @USER The number 2 play was awesome . ,1
@USER Niagra Falls tho ... Really ?  #LOL,1
"$ BIDU up 2 % . Officially announced Uber stake . $ BIDU has market cap of $ 78.6 billion . Uber should top that in next VC round , right ? ",1
It 's the most wonderful time of the fiscal year :( | ,1
An answer to the one who criticize #feminism HTTPURL #Uglygirlsclub  #fourthwave,1
"Do ... or do not . There is no try . - #Yoda "" Do . Do not . Try . Try again . Repeat until you get it right . "" - #JarrodDavis",0
@USER Ohhh I do n't know about that ! That sounds sooooo interesting ! ,1
@USER Christmas as an adult with broken family . Just awesome . Nothing like your stepsister with 9 kids .. ,1
i 'm so funny ,1
Urban Glam High Heel Earrings $ 7 | Leave email for invoice HTTPURL,0
"Japan 's #Abe #gets #the #mandate #he #wanted # â € "" #but  the #recovery he wanted : Japan 's Prime Minister Shinzo ... HTTPURL",0
Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos ... HTTPURL,0
Thinking I should lock my phone away for the night : #ifyoudonthaveanythingnicetosaydontsayanythingatall,0
Come on #OrionLaunch - it 's 1am in Australia . Us down-under #geeks need * some * sleep,0
So fucking excited to be the 5th wheel for another New Year 's Eve ! ! ! Ca n't blame anybody but myself for being super picky re : men ,1
"Off to brave Tesco . Humungous shopping list , hail outside #ohbliss ",1
Last day of the working week and let 's see just how bad it can get ! #positive ,1
"when singing along to songs in Korean and there is a part in English , I sing it with a Korean accent . WHY .",0
"My professors moustache is so uneven , Mohstash would be ashamed right now",0
Fucked up .  in the mood at all,0
She did two marijuanas and look what happened . Do n't #LegalizeIt . #Merica (  ) HTTPURL,1
@USER thanks for all your help Giles :thumbs_up: ,1
"My dad would have a shotgun ready | "" My dad would offer him a beer "" | "" My dad would ask him to join his clan "" | :face_with_tears_of_joy: @USER @USER",0
"Awh I love her replies , they get me feeling all types of ways !  #noreplies #StoryOfMyLife HTTPURL",1
Katie pisses me off so bad #TheApprentice,0
How do I make more money now in my business ? Loral Langemeire 's best seller The Millionaire Maker . Get your copy HTTPURL,0
IT'S DEFINITELY NOT FRIDAY . THE REASON IS : It 's Tuesday ~ ! Yesterday it was Monday so why should it be Friday . ,1
#succes #it #is  #about #what #we #see #if #we just #keep #hope #and #never #give #up #success #is ... HTTPURL,0
"Thank you to all of the lovely people who come to work sick , or come to eat sick .. I appreciate your germs ... ",1
"@USER wow , Rickman really looks a lot different with blond hair .",0
"@USER @USER "" I can't look at a bridge without crying now . """,0
@USER hmmm interesting ' jury 's out ' but edging towards the right side of ' favourable ' ! ! #hopethathelps,0
@USER @USER @USER @USER @USER @USER I am so immensely sad about this .,0
that way people get to understand disabilities and not stare at us funny wen we out and about #IDPwD #disability,0
@USER @USER I believe we have n that 's y we SUCK .,0
hope  better #hope #tokyo by nic_kill HTTPURL HTTPURL,0
#TGIF oh just kidding I have 30 mins from one job to the next . love 12 hour days . #serverlife  #nolife,1
@USER should n't you 's be in school ? ?,0
Having nothing you studied be on the test is just fckn greaaat ,1
Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000 ' s HTTPURL,0
"Christmas part two began at my parents house today.Many gifts , mountains of wrapping paper , excited nephew , missing batteries , veggie chilli .",0
@USER : Goal of the Season 1970 : GOAL 1 . Jon Sammels #ARSENAL vs #manutd HTTPURL @USER @USER,0
If we could stop losing planes that would be great .,0
I love seeing what you guys got ,1
@USER so so problematic .. God bless her . It 's a shame what 've we done to pakistan . :(,0
Getting ready #yesterday #christmaseve #lastnight HTTPURL,0
@USER always a worthy choice @USER @USER @USER @USER,0
Human brains disappear every day . Some of them have never even appeared .. | | HTTPURL #humanbrain ,1
Best Christmas Eve news : I have a half sister . :face_with_tears_of_joy: :thumbs_up:  #thanksdad,1
@USER is this a new / recent release ?,0
"My coach is so supportive . "" tighten your belt , pick up the weight and just do it . ""  #ithinkhehatesmesomedays #itsmostlylove",1
@USER the word itself is a mockery ... Bae ... like abey :persevering_face:,0
@USER You seriously bought a giant TV to play in the box ?,0
"Lol , who throws middle fingers up in pictures anymore ? Oh , you 're bad . ",1
HTTPURL < < This should be Christmas number 1 ! #accounting  #absolutetosh,1
Funny your the broken one now Im the only one who needed saving . | ,1
I #may or may  be #watching #Rockos #Modern #Life ... #ForeverA90sKid #ImNotTheWallabyIusedToBe,0
Just seen the result | What the actual ... #saintsfc,0
@USER will tweet you when I 've got it back up and running .,0
@USER @USER @USER @USER asked back to be models next month ,1
Hearing gun shots when I first wake up makes me feel like I 'm in Compton . What a wonderful way to wake up . :red_heart:  #imscared,1
@USER apple jd ?  sure,0
Togepi do  shed their HTTPURL . com #shell . fally by #MonsterMMORPG #bagon,0
Who dares to play this game ? Lol #Shots #Sex #Fine #Tipsy #Drunk #Dead :face_with_tears_of_joy:  #NeedAGoodLaugh HTTPURL,0
Jesus . I am watching too much #TheNewsroom ... Look at me getting all #SonyHack sermonising ... ,1
Pre work shenanigans lmbo alissamarie_b #letswork  #kiddingnotkidding #funtimes #sheseriouslyrocks HTTPURL,1
Probably just scarred the cleaning lady half to death because she did n't know I was home .,0
@USER Ca n't wait to play the #BFHardline Beta with you XD #Epic,0
"@USER @USER when did you get so cynical , Karna ! ? ! ?",0
"@USER @USER No , it 's secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US .",0
"@USER he lost his license not long after , mwahaha  @USER",1
Say no more ... #bigclub  HTTPURL,1
"@USER though , I suspect you do n't actually care about the truth , so whatever , go troll someone else ;-)",0
@USER @USER come on Graham / Thomas !,0
"I guess I 'm not sleeping tonight , I did n't want to leave anyways ",1
Look really awake and like I 've made an effort today ,1
Visit #Tripplebeam #Music #Promotions @USER HTTPURL #Michigan HTTPURL,0
Auntie just called and said shes on her way .. | I better get dressed then :astonished_face: :face_with_tears_of_joy: :face_with_tears_of_joy:,0
Love the trust i get from people :OK_hand: ,1
ruling party in power #central #state #misusing their power #PM speaking only in foreign parliment #pm  to visit out side india during session,0
"Do n't know about y'all but , I 'm super excited to get out there clean off my car , shovel and deal with fools on the road . Oh yeah . ",1
#Laundrymatfun #LOL  #YesIsaidNOT #spincycle #youspinmeround #recordplayer #thatsmykid #80smusic #teachingth HTTPURL,1
trivia crack is taking over my life .,0
@USER @USER Even better let 's see if Wadi Camacho man 's up and fights @USER ,0
2015 prediction : Putin ditches the Ruble and adopts Bitcoin,0
@USER @USER yeah this happens to me every time I want to like a video :(,0
"at least ... I 've got spine , cause I can feel the pain in my back . #thinkpositive | ",1
Sitting around listening to sad music really helps the depression . ,1
What a pleasant way for Minneapolis ' most prestigious publication to describe its female audience .  HTTPURL,1
#BBC #News - - #Thailand #crown #prince 's #wife #resigns #from #royalty . HTTPURL,0
"If there was no #CFBPlayoff this year , would there really be an argument against #ALAvsOre for a #NationalChampionship ? Should n't be . ",1
"@USER @USER Yes , fountain jumping sounds like a great January activity . ",1
Dang my selfie game is on point when I 'm drinking  #actuallysorry,1
Really looked forward to waking up this early for finals ... ,1
My last final today then straight to my surgeons #WhatAGoodWeek ,1
The ER sucked tonight ... Urgent Care tomorrow ... YAY  #fml #ugh,1
Highly inflamed stomach is just what I like ,1
Apparently it 's hang up on Ashley day :grinning_face_with_smiling_eyes:,0
@USER you could probably just call or text her that information . #allcelebritiesarefriends ,1
Photo : Invoices have been sent out ... HTTPURL,0
@USER does n't lucky and fortunate mean the same thing ? ,1
"@USER IKR ? ! do n't you see ? he 's gonna cry from his utter joy of being with that crybaby ! Such a beautiful "" couple "" ",1
"Accidentally breaking your own computer when your tech support ! Haha , talk about employee of the month  #techSupport :laptop: :floppy_disk: :water_pistol:",1
@USER Thei reights to protest ends where my rights begin . They can not take my right of earning livelihood and free movement .,0
"Everyone has got a selfie stick this year . I 've had one for ages , just saying  #mainsteam #TrendSetter",0
I am so glad that I woke up early for this office visit to have to the mother not show up ! ,1
"30 years on , people still have n't got justice they deserve . #BhopalGasTragedy Yet another brilliant job done by the Americans ",1
@USER I know ... ,1
Are you kidding me this is unacceptable HTTPURL,0
what do you think ? good name or what ? | @USER @USER @USER,0
#take # a #deep #breath #it 's #just # a #bad #day  # a #bad #life HTTPURL,0
I can't wait to see how many pairs of beats headphones show up at the gym after Christmas ,1
"@USER my mom told me not to do it , but I 'm fine",0
@USER which one is more disturbing dan ? Tickling an elf 's :eggplant: or biting it ... #philisinnocent  :beaming_face_with_smiling_eyes: :water_pistol: HTTPURL,1
"@USER Im sorry chode , my phone broke ;)",0
