tweet,label,index,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Am I the only one who thinks burrata is boring af?,0.0,2067,1,11,6.68,5.27,50.45,1,11,9.09,90.91,81.82,63.64,18.18,18.18,9.09,0,0,0,0,0,18.18,9.09,9.09,0,18.18,9.09,0,0,27.27,9.09,9.09,0,0,0,0,45.45,18.18,9.09,9.09,0,0,0,0,0,0,18.18,0,9.09,9.09,0,9.09,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,9.09,0,0,0,9.09,0,0,9.09,0,0,0,0
i love siriusxm. siriusxm is my friend,1.0,2068,1,7,2.35,1,97.09,99,3.5,28.57,71.43,42.86,42.86,28.57,28.57,28.57,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,14.29,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,28.57,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
"@c_j_mcburney Suspect there’s still room for you in the ground",1.0,2069,1,10,69.05,99,99,,10,20,80,60,60,10,10,0,0,10,0,0,0,10,10,0,20,10,20,0,0,10,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,40,0,0,0,0,10,30,0
"@RFHanrahan @mikepompeo This is all Biden's failure....politicians like to pass the buck",0.0,2070,1,13,96.67,,2.93,,13,30.77,69.23,53.85,46.15,7.69,0,0,0,0,0,0,7.69,23.08,7.69,0,15.38,7.69,0,0,0,15.38,0,7.69,15.38,0,7.69,7.69,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,53.85,30.77,0,0,0,7.69,15.38,0
cant wait to dance with harry styles and the delta variant at their concert in november!!,1.0,2071,1,16,95.8,11.66,89.39,,16,18.75,75,56.25,50,6.25,6.25,0,0,0,0,6.25,0,12.5,6.25,0,25,6.25,0,6.25,6.25,12.5,0,0,0,0,0,0,12.5,0,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,0,12.5,0,6.25,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0
"@sonofsama1 @Santandave1 It ain’t funny it’s heartbreaking🥺",0.0,2072,1,7,1,1,24.32,20.23,7,42.86,100,71.43,42.86,28.57,0,0,0,0,0,0,28.57,0,0,28.57,0,28.57,0,0,14.29,28.57,28.57,0,0,0,0,0,28.57,0,14.29,0,0,0,0,0,14.29,0,28.57,14.29,14.29,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,57.14,0,0,0,0,28.57,28.57,14.29
It makes me feel a lot safer knowing the MET Police don't investigate crimes after they happen.,1.0,2073,1,17,46.7,12.77,97.97,99,17,11.76,94.12,82.35,47.06,17.65,11.76,5.88,0,0,0,5.88,5.88,17.65,11.76,0,5.88,5.88,0,5.88,5.88,35.29,5.88,5.88,5.88,0,0,5.88,29.41,0,23.53,17.65,5.88,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,5.88,5.88,5.88,17.65,0,0,0,0,0,0,11.76,5.88,0,0,0,5.88,0,0
"@OfficialOMD @Tim_Burgess Thanks so much for doing this for us Andy",0.0,2074,1,11,20.83,99,,99,11,18.18,81.82,81.82,63.64,18.18,9.09,0,9.09,0,0,0,9.09,18.18,0,0,18.18,9.09,9.09,9.09,0,18.18,18.18,9.09,18.18,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,18.18,9.09,9.09,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,27.27,0
"I never thought I'd say this, but I have become one of those people who like bounty bars.",1.0,2075,1,18,1,1,96.01,,18,5.56,94.44,83.33,66.67,33.33,22.22,16.67,0,0,0,0,11.11,16.67,0,5.56,11.11,11.11,5.56,5.56,5.56,27.78,0,5.56,0,0,0,0,27.78,5.56,22.22,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,0,0,0,0,5.56,11.11,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,16.67,5.56,5.56,0,0,5.56,0,0
I’m starting to think “plus size” for hollywood/the fashion industry just means above a C cup bra-wise with an hourglass figure 🙁,0.0,2076,1,22,99,17.46,95.15,,22,27.27,77.27,68.18,45.45,4.55,4.55,4.55,0,0,0,0,0,13.64,13.64,0,22.73,4.55,4.55,4.55,0,18.18,0,13.64,0,0,0,0,22.73,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,9.09,0,0,4.55,4.55,0,0,9.09,0,9.09,0,0,0,0,0,0,22.73,0,0,0,0,4.55,18.18,4.55
"@Davret1 @RepCori @sam_a_bell that’s how things like this get so bad. if everyone says it’s not their problem and nobody actually does anything about it, nothing does happen. the us government can use the fed to take action, and it should— even if it’s not their “job” officially",0.0,2077,1,48,1,3.47,3.81,4.22,16,20.83,95.83,83.33,66.67,25,4.17,0,0,0,0,4.17,20.83,12.5,4.17,2.08,6.25,14.58,10.42,10.42,8.33,27.08,4.17,0,4.17,0,0,4.17,43.75,6.25,22.92,2.08,4.17,4.17,6.25,2.08,8.33,0,2.08,0,2.08,2.08,0,2.08,0,0,0,0,8.33,2.08,0,0,0,0,2.08,6.25,0,0,0,0,6.25,6.25,0,0,2.08,0,0,2.08,0,0,2.08,0,0,0,0,0,0,2.08,0,0,0,4.17,0,0,0,0,0,0,6.25,2.08,0,2.08,0,0,0,0,0,2.08,14.58,0,0,0,0,0,0,29.17,4.17,4.17,0,0,6.25,14.58,0
Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,1.0,2078,1,29,28.28,60.57,43.66,,29,0,100,89.66,65.52,17.24,10.34,3.45,6.9,0,0,0,6.9,20.69,6.9,6.9,10.34,13.79,6.9,0,3.45,17.24,13.79,20.69,10.34,6.9,3.45,0,37.93,6.9,13.79,3.45,3.45,3.45,3.45,0,3.45,0,6.9,0,0,6.9,0,0,0,0,0,0,6.9,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,13.79,0,0,0,0,0,0,0,10.34,0,6.9,0,6.9,0,0,0,6.9,10.34,0,0,0,3.45,6.9,0,0
besties i may have flooded my bathroom with an inch of water,0.0,2079,1,12,73.36,6.61,89.39,,12,25,75,75,58.33,16.67,16.67,16.67,0,0,0,0,0,16.67,8.33,0,16.67,16.67,0,0,0,16.67,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0
Great start to the day Neros was shut and now I'm going akip on the bus 😴😵,1.0,2080,1,16,78.28,11.66,99,96.74,16,0,81.25,75,50,6.25,6.25,6.25,0,0,0,0,0,12.5,12.5,0,12.5,12.5,6.25,6.25,0,25,6.25,6.25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,6.25,6.25,0,0,0,18.75,6.25,12.5,6.25,0,0,0,0,0,6.25,0,0,0,0,6.25,0,12.5
"#didyouknow Mosquitoes are attracted to the colour blue twice as much as to any other colour.",0.0,2081,1,16,95.8,11.66,1.63,,16,18.75,87.5,75,62.5,0,0,0,0,0,0,0,0,31.25,6.25,6.25,25,6.25,6.25,12.5,0,12.5,18.75,12.5,0,0,0,0,18.75,0,12.5,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.25,0,0,18.75,0,0,0,6.25,6.25,0,0,0,0,0,0,12.5,6.25,0,0,0,0,6.25,0
"At this time more than most, it is important to celebrate #Pride2020 
No one should ever be afraid to love who they love, or to show it. #Pride",0.0,2082,1,28,18.12,21.49,8.95,99,14,10.71,100,67.86,60.71,21.43,7.14,0,0,0,0,3.57,14.29,7.14,0,3.57,17.86,10.71,3.57,7.14,3.57,10.71,10.71,7.14,10.71,3.57,10.71,0,28.57,10.71,10.71,0,0,3.57,3.57,0,7.14,0,25,21.43,3.57,21.43,17.86,3.57,3.57,0,0,0,17.86,10.71,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,3.57,0,0,0,3.57,0,0,7.14,0,3.57,0,0,0,0,0,0,17.86,3.57,7.14,0,0,0,7.14,0
"love island is ending, law school is starting again…summer is really over",1.0,2083,1,13,14.06,,99,99,13,7.69,92.31,53.85,46.15,0,0,0,0,0,0,0,0,0,0,0,7.69,23.08,15.38,0,0,30.77,0,0,7.69,0,0,7.69,61.54,0,7.69,0,0,0,0,7.69,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,30.77,0,23.08,0,0,0,0,0,0,30.77,23.08,7.69,0,0,0,0,0
Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet?,1.0,2084,1,22,1,5.27,99,,11,18.18,95.45,86.36,68.18,18.18,9.09,4.55,0,4.55,0,0,9.09,4.55,0,0,9.09,9.09,18.18,4.55,9.09,22.73,4.55,4.55,0,0,0,0,31.82,4.55,22.73,9.09,4.55,4.55,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,4.55,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,4.55,9.09,4.55,0,4.55,0,0,0,0,9.09,4.55,4.55,0,9.09,9.09,0,0,4.55,9.09,4.55,0,4.55,0,0,0,0
my life is great lmaooooo.,1.0,2085,1,5,1,1,99,99,5,20,100,80,60,40,40,40,0,0,0,0,0,20,0,0,0,20,0,0,0,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,20,20,0,0,0,0,0,0
"@SuspendThePres But what were the ratings??  (Replied to his Tweet with the same thing.)",1.0,2086,1,14,76.24,9.23,2.36,,7,21.43,85.71,78.57,64.29,21.43,7.14,0,0,0,7.14,0,14.29,21.43,14.29,0,14.29,7.14,0,7.14,0,7.14,7.14,0,0,0,0,0,21.43,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,21.43,14.29,0,0,0,0,14.29,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,7.14,0,0,0,42.86,7.14,0,14.29,0,0,21.43,0
when I was younger I used to think that time zones also could change by minutes and people in other towns could be in 12:56 while I was in 1:14,0.0,2087,1,32,13.27,11.66,99,,32,6.25,100,71.88,59.38,12.5,9.38,9.38,0,0,0,0,3.13,6.25,0,12.5,15.63,15.63,6.25,12.5,0,21.88,6.25,3.13,0,0,0,0,40.63,0,18.75,3.13,6.25,6.25,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,12.5,0,0,12.5,0,0,0,18.75,9.38,0,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,0
"Oh my goodness. It’s the first week of the summer holidays and Harrison has found his recorder. 

Give.
Me.
Strength.",1.0,2088,1,20,39.7,15.75,63.35,99,4,25,90,70,50,20,15,10,0,0,5,0,5,25,10,5,5,10,0,5,0,20,5,10,5,0,0,5,30,0,5,5,0,0,0,0,0,0,15,15,0,5,0,0,0,0,0,0,10,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,5,15,0,5,0,0,5,0,30,25,0,0,0,5,0,0
"If you joined our girl friend group, you’ll literally break up with your bf sooner or later",0.0,2089,1,17,16.49,99,97.97,95.42,17,5.88,88.24,70.59,47.06,23.53,23.53,0,5.88,17.65,0,0,0,11.76,0,0,11.76,5.88,0,11.76,0,11.76,11.76,0,29.41,29.41,0,0,35.29,0,11.76,0,0,0,11.76,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,47.06,0,0,0,0,0,0,47.06,0,17.65,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,11.76,5.88,0,11.76,5.88,5.88,0,0,0,11.76,0,5.88,0,0,5.88,0,0
i hope my 6th grade english teacher knows he inspired my first tattoo :) there's no reason he would know that but i hope he just feels it in his bones,0.0,2090,1,31,1,23.05,35.88,99,31,9.68,93.55,77.42,58.06,32.26,25.81,12.9,0,0,12.9,0,6.45,22.58,0,6.45,3.23,6.45,6.45,3.23,3.23,22.58,6.45,6.45,0,0,0,0,32.26,3.23,29.03,16.13,3.23,9.68,6.45,0,3.23,0,12.9,12.9,0,12.9,12.9,0,0,0,0,0,16.13,0,0,0,0,0,0,16.13,0,0,0,12.9,0,0,0,0,6.45,0,0,6.45,0,0,3.23,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,3.23,6.45,9.68,0,0,6.45,0,0,3.23,0,0,9.68,6.45,3.23,3.23,0,0,0,9.68,0,0,0,0,3.23,6.45,0
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,1.0,2091,1,17,89.52,93.56,46.57,99,17,17.65,88.24,76.47,52.94,5.88,5.88,0,0,5.88,0,0,0,17.65,11.76,0,17.65,11.76,0,11.76,0,23.53,11.76,5.88,0,0,0,0,17.65,5.88,0,0,0,0,0,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,11.76,5.88,0,5.88,5.88,0,0,0,5.88,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0
victoria has a crush on maluma,1.0,2092,1,6,99,,,,6,16.67,50,50,50,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
can't wait til a bunch of pudgy suburban dads save the day with their firearms,1.0,2093,1,15,96.08,40.06,93.95,,15,13.33,86.67,66.67,46.67,6.67,6.67,0,0,0,0,6.67,0,26.67,13.33,0,20,6.67,0,6.67,6.67,13.33,6.67,13.33,6.67,6.67,0,0,20,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,13.33,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,13.33,6.67,0,0,6.67,0,0,0,20,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,6.67,0,0
"Wine, pizza &amp; UFC... is there any better way to spend a Saturday night? #UFC #fightnight",0.0,2094,1,16,89.52,,89.39,20.23,5.33,12.5,81.25,43.75,31.25,0,0,0,0,0,0,0,0,12.5,6.25,0,6.25,6.25,6.25,0,0,12.5,6.25,0,6.25,0,6.25,0,25,0,6.25,0,0,0,6.25,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,12.5,0,0,0,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,12.5,0,6.25,0,0,0,0,0,0,56.25,18.75,6.25,6.25,0,0,25,0
Why you gotta take someone pure like Sean Lock from us huh? Why couldn’t it be James Corden?,0.0,2095,1,18,4.55,99,1,,9,11.11,77.78,77.78,55.56,22.22,11.11,0,5.56,5.56,0,0,11.11,0,0,0,11.11,11.11,11.11,0,5.56,22.22,5.56,0,5.56,5.56,0,0,27.78,0,22.22,0,11.11,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,5.56,11.11,11.11,0,5.56,0,16.67,0,0,11.11,0,5.56,0,0
"In desperate need of 1 final spoon code. Been searching shops desperately for the last few weeks without luck. Please, please send me a code",0.0,2096,1,25,98.41,7.28,63.35,1,8.33,16,96,60,36,4,4,4,0,0,0,0,0,12,8,4,16,4,4,0,0,12,16,8,0,0,0,0,24,0,8,0,0,4,0,0,4,0,12,4,8,8,0,8,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,4,8,4,0,4,0,0,0,12,4,0,0,0,0,0,0,0,12,8,4,0,0,0,0,0
So weird how Venmo hasn’t venmoed me yet really thought I was the one,1.0,2097,1,14,1,1,99,,14,14.29,92.86,78.57,64.29,14.29,14.29,14.29,0,0,0,0,0,7.14,7.14,0,0,14.29,28.57,7.14,7.14,21.43,7.14,0,0,0,0,0,64.29,14.29,35.71,14.29,7.14,7.14,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0
"I think the corn should be part of the game, let the players chase balls into the corn field! #FieldOfDreamsGame 🌽🌽🌽",0.0,2098,1,20,99,3.95,63.35,,10,10,80,65,45,5,5,5,0,0,0,0,0,20,20,0,10,10,0,0,0,25,0,5,0,0,0,0,15,0,15,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,5,0,5,15
i think everyone should get an air fryer❤️ good vibes only,0.0,2099,1,11,20.83,40.06,5.07,99,11,9.09,81.82,63.64,45.45,18.18,9.09,9.09,0,0,0,0,9.09,9.09,9.09,0,0,9.09,9.09,0,0,27.27,9.09,0,0,0,0,0,27.27,9.09,18.18,9.09,0,9.09,0,0,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09
ugh I have to send an email??? how about I just quit!!!!!,1.0,2100,1,12,26.1,1,89.39,,6,0,100,83.33,58.33,16.67,16.67,16.67,0,0,0,0,0,8.33,8.33,0,16.67,8.33,25,0,0,25,0,0,8.33,0,8.33,0,8.33,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,8.33,0,66.67,0,0,25,41.67,0,0,0
"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists?",1.0,2101,1,23,8.37,95.64,1,1,11.5,26.09,82.61,65.22,56.52,13.04,8.7,0,4.35,0,0,4.35,4.35,8.7,0,0,8.7,13.04,13.04,4.35,0,13.04,4.35,4.35,8.7,4.35,0,4.35,39.13,13.04,21.74,0,8.7,0,8.7,4.35,0,0,4.35,0,4.35,4.35,0,4.35,4.35,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,4.35,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,0,0,0,4.35,0,4.35,0,4.35,0,4.35,0,4.35,0,0,17.39,4.35,4.35,4.35,0,0,4.35,0
"I'm so glad the clocks just went back, I have this whole extra hour of insomnia to play with.",1.0,2102,1,19,36.67,3.34,99,99,19,5.26,100,78.95,52.63,15.79,10.53,10.53,0,0,0,0,5.26,10.53,5.26,0,15.79,10.53,10.53,5.26,0,15.79,15.79,15.79,0,0,0,0,15.79,0,0,0,0,0,0,0,0,0,10.53,10.53,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,15.79,10.53,0,5.26,5.26,0,0,0,10.53,5.26,5.26,0,0,0,0,0,0,15.79,5.26,5.26,0,0,5.26,0,0
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",0.0,2103,1,41,48.44,68.54,99,,20.5,21.95,92.68,60.98,46.34,12.2,9.76,2.44,0,4.88,0,2.44,2.44,12.2,4.88,7.32,12.2,9.76,4.88,7.32,0,14.63,7.32,2.44,2.44,2.44,0,0,24.39,0,12.2,4.88,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,9.76,2.44,2.44,0,0,0,0,9.76,0,0,0,0,0,0,0,0,9.76,0,0,4.88,4.88,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,7.32,9.76,0,2.44,7.32,0,0,0,7.32,0,7.32,0,2.44,0,2.44,0,0,14.63,2.44,7.32,0,0,2.44,2.44,4.88
My cat eye glasses came in the mail today so I'm officially ready to start librarian school.,0.0,2104,1,17,64.21,12.77,99,,17,17.65,88.24,52.94,35.29,11.76,11.76,11.76,0,0,0,0,0,11.76,5.88,0,11.76,5.88,5.88,5.88,0,17.65,5.88,0,5.88,0,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,11.76,0,0,11.76,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,17.65,0,5.88,5.88,5.88,0,0,11.76,5.88,11.76,11.76,0,0,0,0,0,11.76,5.88,0,0,0,5.88,0,0
"@isawitfirst With some pastel green flare leggings a Chucky white boot and a hot pink shoulder bag 🧡",0.0,2105,1,17,98.34,,,,17,17.65,58.82,52.94,29.41,0,0,0,0,0,0,0,0,17.65,11.76,0,5.88,0,0,5.88,0,0,23.53,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,0,0,0,17.65,0,5.88,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,5.88
