dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix,bert_alea,bert_epi,bert_total,roberta_alea,roberta_epi,roberta_total,bertweet_alea,bertweet_epi,bertweet_total
sarcasm,My cat eye glasses came in the mail today so I 'm officially ready to start librarian school .,0,0.70140946,0.005459453,0.56094986,0.46564594,0.97512585,0.9372021,0.100633755,0.10490944,0.7633847,0.78807867,0.34988555,0.5537369,0.6670311371897302,0.03150176173305083,0.698532898922781,0.6842405720419695,0.06806773631825275,0.7523083083602222,0.6914094709309409,0.18225169903081084,0.8736611699617517
sarcasm,i 've had more interesting conversations w my wall but alright,1,0.025248492,0.0026575956,0.048343047,0.016336145,0.28702623,0.11902227,0.510063,0.85217553,0.13353746,0.86157376,0.4807933,0.5255734,0.6931469055289797,0.06651318179858941,0.7596600873275692,0.110043527770654,0.00027636512242497347,0.11031989289307897,0.6864207206757789,0.07530200006179788,0.7617227207375767
sarcasm,One positive of the dark mornings is you can walk the dogs in your pyjamas and no one can tell :smiling_face_with_open_hands: :smiling_face_with_open_hands: :smiling_face_with_open_hands:,0,0.91530055,0.0065148193,0.9006571,0.7570659,0.2622117,0.6145532,0.39890862,0.40450338,0.60927385,0.9209739,0.303666,0.19999394,0.6930034552442075,0.079355760376868,0.7723592156210755,0.6505558919793413,0.1396612446878271,0.7902171366671684,0.6803062688309935,0.015858269741364082,0.6961645385723576
sarcasm,I hate how anti vaxxers have ruined everything . Trying to find information on vaccine side effects and it 's plagued with morons,0,0.25818434,0.004194786,0.9651138,0.93648916,0.058202676,0.082436085,0.05887288,0.045443766,0.6512951,0.9463901,0.34545252,0.22345087,0.689674186346225,0.07889518349014507,0.76856936983637,0.6897821367948895,0.1761071815666348,0.8658893183615244,0.2303627456343345,0.0001784059042028612,0.23054115153853738
sarcasm,You look fantastic in that new dress . It shows off your figure .,1,0.46207392,0.0035140135,0.7932927,0.8026305,0.5397106,0.110369265,0.7682295,0.8866362,0.86844474,0.767172,0.6748815,0.88128996,0.5032352775218077,0.007002049560477302,0.5102373270822851,0.6926741515273251,0.1061491612131177,0.7988233127404428,0.6814777408110849,0.08789392695659948,0.7693716677676844
sarcasm,"If you truly love someone , just remember this . They will dump you for someone better :)",1,0.018492784,0.0019024434,0.96859634,0.86448133,0.041182138,0.2531693,0.7089765,0.832271,0.033437297,0.050021432,0.7093444,0.21016273,0.5631482598160817,0.07486822970062695,0.6380164895167086,0.6904609985348766,0.20675299919545942,0.897213997730336,0.6897648999188593,0.10468937316232726,0.7944542730811865
sarcasm,Welcome to the UK there is no money to allow the poorest people in the country to maintain £ 20 a week to aid living but were here to write off £ 4.3 billion in fraud money .,1,0.23967303,0.0034592755,0.9843494,0.9380883,0.9756016,0.9780201,0.9518103,0.96114147,0.8951879,0.21742217,0.8548188,0.89046496,0.5980974728502707,0.08259687906178582,0.6806943519120565,0.6897165754090129,0.18349629139832457,0.8732128668073375,0.14622319077366447,0.00011499268486516813,0.14633818345852964
sarcasm,thank you @USER i just shit my pants :thumbs_up: very cool #ranbooemail,1,0.044585634,0.0066675637,0.41014358,0.52293646,0.98975384,0.99152243,0.96106523,0.9674814,0.94050545,0.9742677,0.73326683,0.13825299,0.6137398859958942,0.11242126432433155,0.7261611503202258,0.557991166581031,0.05037116296679559,0.6083623295478265,0.10778229010542978,0.0001793128269152245,0.107961602932345
sarcasm,My eldest is having a wild Friday night out . She 's going to bingo . :face_with_tears_of_joy:,1,0.5803294,0.0054995846,0.9338303,0.8390892,0.9798869,0.3879596,0.4353127,0.87151814,0.96740055,0.20887116,0.59429145,0.4007374,0.6894746954108639,0.07865681161445806,0.768131507025322,0.6769722194770587,0.13049964232229086,0.8074718617993495,0.6351169892780362,0.06781432121918768,0.7029313104972239
sarcasm,why are salads so expensive ? ! It 's like I 'm being punished for tryna eat healthy ...,0,0.5862297,0.0023919358,0.64749026,0.9806372,0.7647851,0.6670336,0.13551475,0.16876328,0.9073404,0.88133055,0.889524,0.9573651,0.3050984328317824,0.0008717004551179674,0.30597013328690037,0.687263107393103,0.12401744972628488,0.811280557119388,0.6844161213810883,0.08079185021892941,0.7652079716000177
sarcasm,Bernie Sanders is the greatest president America will never have .,0,0.022222543,0.0040515065,0.9469919,0.92967725,0.9707201,0.9770727,0.90220606,0.95985854,0.8101277,0.29055616,0.9268673,0.96397567,0.5646503814418322,0.07293841573250306,0.6375887971743353,0.6919692131376569,0.21407637470616367,0.9060455878438206,0.19119416629556424,0.0008798532643162992,0.19207401955988054
sarcasm,"I feel like most teens / women are not told that hormonal contraceptives increase their risk for cancer before going on birth control , and that 's messed up",0,0.12289869,0.003689819,0.34361392,0.63205534,0.035895925,0.036514,0.05725878,0.04516496,0.14438805,0.1763573,0.7714845,0.37514308,0.6572541933225748,0.06239366038350817,0.719647853706083,0.5887151473402481,0.05723478356950913,0.6459499309097573,0.17955569497659524,7.463213054064187e-05,0.1796303271071359
sarcasm,Can you guys stop making Palestinian liberation into an excuse to be antisemitic .,0,0.049781162,0.0024361962,0.9336986,0.9320155,0.17363863,0.08669262,0.82913554,0.56705636,0.2838204,0.1262421,0.94309324,0.9751339,0.6796142599160713,0.1453922268996613,0.8250064868157325,0.6923050364381225,0.20582869935897763,0.8981337357971001,0.678326774489659,0.09016685166920047,0.7684936261588594
sarcasm,"It was bad enough when some corporate wankers took one of the trains I used to drive and made it a "" breakout area "" for their offices , but this ? This is next level HTTPURL HTTPURL",0,0.023037694,0.0026525876,0.9167921,0.64250845,0.25941616,0.053846233,0.3065404,0.20970954,0.02442603,0.035516307,0.120900296,0.101811334,0.255351820677001,0.001716788010754262,0.2570686086877553,0.6714608778779179,0.15645341261140272,0.8279142904893206,0.5104620420898827,0.009029647806707942,0.5194916898965906
sarcasm,The world according to Jeff Goldblum is such a gift,0,0.1319353,0.0021733937,0.9521504,0.8404613,0.9793723,0.9699523,0.10463397,0.053006135,0.9267669,0.86200404,0.16956022,0.2984449,0.6848826427060801,0.11162708305177725,0.7965097257578574,0.6924757907051702,0.1755785897923111,0.8680543804974813,0.6917163149582846,0.2009776043198112,0.8926939192780958
sarcasm,"Nothing screams “ I 'm a glamorous cosmopolitan woman ” like following your dog down the street in the midst of winter , saying “ go potty ! Go POTTY ! ” over and over again .",1,0.41534653,0.0037050273,0.90535957,0.7376155,0.9739091,0.9878878,0.95667166,0.9282479,0.89372313,0.14043562,0.42865527,0.26761782,0.684036100067364,0.08130731158016505,0.7653434116475291,0.6926661886261161,0.11832264777940406,0.8109888364055201,0.16257061368223902,0.0004947971111206742,0.1630654107933597
sarcasm,Good to see that our rulers are trying to show that they are just like us really ! * sniff *,1,0.48114958,0.008258469,0.99079376,0.9808836,0.9893149,0.99155456,0.96689546,0.9715404,0.95441365,0.92445266,0.81910753,0.51381594,0.49628914610207553,0.030390926015017635,0.5266800721170931,0.6663316473997165,0.1652856711625309,0.8316173185622474,0.0987142364629887,0.00011586209362489969,0.0988300985566136
sarcasm,"I feel like influencers encouraging their fans , many of whom do n't have much money , to buy coins in something the influencer is heavily invested in is super immoral",0,0.05011015,0.0023977344,0.105562,0.81344384,0.08131413,0.08674816,0.1023766,0.07738609,0.3064001,0.82461774,0.86229414,0.919585,0.5850170558922411,0.06045524762069427,0.6454723035129354,0.5543751842615469,0.10984781594170784,0.6642230002032548,0.2954385391540898,9.031299402262525e-05,0.2955288521481124
sarcasm,I always think going braless is a good idea until I 'm in public and am insecure because I 'm not wearing a bra,0,0.36683252,0.0026677093,0.84281665,0.95238864,0.13216114,0.21142924,0.07885979,0.114926964,0.4029318,0.716187,0.52667034,0.46952504,0.6914840863831389,0.013618686153922279,0.7051027725370611,0.6897523466787123,0.14511743629969026,0.8348697829784026,0.39456235116770455,0.002350604487416276,0.3969129556551208
sarcasm,The most wonderful time of the year :sparkles: in my element :smiling_face_with_hearts: :Christmas_tree: HTTPURL,0,0.03985065,0.0046855854,0.017498963,0.013185258,0.035350274,0.031038001,0.05147889,0.065538324,0.08199111,0.11652314,0.091638684,0.065624356,0.3000885408908113,0.00034000469005556616,0.30042854558086685,0.09335167526238433,0.00016889112132726272,0.09352056638371159,0.18611373558624192,0.00018723851436996844,0.1863009741006119
sarcasm,Holly Arnold ? ? ? Who #ImACeleb #MBE nope not sure oh hang on you mean MBE yes that 's her ! ! !,1,0.0076463153,0.005690861,0.67144066,0.9277982,0.14019792,0.09416032,0.8133581,0.9406543,0.132253,0.038130727,0.71222675,0.97182995,0.6904963868370549,0.152731969790032,0.843228356627087,0.6742658754903015,0.1654081359122023,0.8396740114025038,0.6931302732129303,0.1466247707688566,0.8397550439817869
sarcasm,wow these kids are into musically.lly whatever and jacob sagittarius and I officially feel out of the loop . is this what growing up feels like,0,0.083979525,0.0058332705,0.34368172,0.47741413,0.8569956,0.95833325,0.81362486,0.89652175,0.8912394,0.27142665,0.122287124,0.08170188,0.6421328776484974,0.10566823079459313,0.7478011084430904,0.5365154248350492,0.03642233093452648,0.5729377557695757,0.3641887199309952,0.002834108185612926,0.36702282811660814
sarcasm,""" You 're not a normal white girl "" lol ok",1,0.051099785,0.003158576,0.969503,0.8204105,0.95612645,0.84028405,0.9104765,0.9296754,0.09517942,0.21722911,0.86854684,0.9781505,0.689979497676986,0.15049127067001247,0.8404707683469984,0.6901087989477903,0.1913470392306483,0.8814558381784386,0.3045216628616798,0.0018430893044937514,0.30636475216617354
sarcasm,"If I was a wealthy Boomer and I saw a bunch of angry Millennials coming for my money , I 'd be nervous . We already killed Applebee 's , we will kill again #EatTheRich",0,0.03592009,0.0025928963,0.6797371,0.66752744,0.088912494,0.051216062,0.57082546,0.36571664,0.18920876,0.47568366,0.30959126,0.29620686,0.6251026911088021,0.01049913482995188,0.635601825938754,0.6452177404885422,0.10720938653666436,0.7524271270252065,0.5824292193718513,0.045078489445080375,0.6275077088169317
sarcasm,@USER Riveting news .,1,0.0075789914,0.0016622947,0.45879897,0.095697984,0.9891033,0.9868515,0.65246487,0.7777219,0.9897412,0.97414976,0.4791251,0.6967113,0.52059463902751,0.04476273027501379,0.5653573693025238,0.40665636014775886,0.03506615062781869,0.44172251077557756,0.4200365214154559,0.020578220681587673,0.44061474209704354
sarcasm,"The people who throw around the term “ snowflake ” as an insult are , in fact , the biggest snowflakes . Looking at you @USER",0,0.006770549,0.002402789,0.93195146,0.8549615,0.10449885,0.060182825,0.5696951,0.4643967,0.1850872,0.04293633,0.7436679,0.1283032,0.5881674739294228,0.07577685253778743,0.6639443264672102,0.6879405361592551,0.1982657016353213,0.8862062377945764,0.6106042681456006,0.0488735807300773,0.659477848875678
sarcasm,"Seeing as Kanye West has a range of clothing with Gap , how about me and you do a collab @USER",1,0.018473059,0.0019452985,0.071675286,0.75629264,0.07471302,0.030635856,0.94128555,0.9256354,0.019473584,0.03755081,0.23255138,0.8276477,0.5922965393033903,0.1072057676866246,0.6995023069900149,0.5167212530769514,0.09938028013217183,0.6161015332091232,0.6930510551612444,0.19421947619120453,0.8872705313524489
sarcasm,"I hurt my foot like 3 days ago , I have no idea how , but it hurts to put pressure on it . Love that for me",1,0.62102693,0.0044401893,0.9455623,0.92258966,0.98966557,0.9911713,0.95650846,0.95585096,0.9478076,0.9220571,0.82724065,0.88328177,0.3357247761949518,0.0020623345598629484,0.3377871107548147,0.66237269485408,0.14410496970605136,0.8064776645601314,0.1230802216503448,0.0002934100135417682,0.12337363166388657
sarcasm,There is a boiling hot place in hell for the bloke who brought and used his nail clippers in a library .,0,0.05602173,0.002817043,0.9775498,0.95133376,0.31193674,0.15994358,0.74817646,0.51929665,0.2520105,0.20473024,0.9046197,0.9791462,0.6785832408152079,0.1282487532280538,0.8068319940432618,0.6931283358032247,0.2190064715206234,0.9121348073238482,0.6846308959719742,0.04899647898280173,0.7336273749547759
sarcasm,love when the train stops in philly and everybody boards and of a sudden it smells like a ham sandwich,1,0.8496629,0.0046690367,0.84671587,0.42942607,0.9897686,0.9912373,0.9550975,0.9679032,0.9896338,0.9459232,0.93037105,0.97515965,0.16707898854620654,0.0005459280735206261,0.16762491661972717,0.6910177375612823,0.12213840570508401,0.8131561432663663,0.11321638673204593,0.0002310555807124996,0.11344744231275843
sarcasm,@USER @USER absolutely no response from Luna Cinema and my completely factual review on See Tickets has been moderated and will not be published :thinking_face: great to see @USER looking out for their customers . Excellent customer service all round :clapping_hands:,1,0.035892136,0.0036405742,0.12225274,0.96716666,0.9895258,0.9912744,0.9511165,0.95331615,0.15211937,0.9700879,0.18854682,0.14700411,0.6559298542153146,0.12252655143195035,0.7784564056472649,0.5950546441359104,0.15825634076973827,0.7533109849056486,0.13016486108292333,0.0003654871760729683,0.1305303482589963
sarcasm,I 'm so glad that smart people are still refusing to wear masks in shops . Thanks to their selflessness it highlights that if we just ignore something it 'll go away – do n't know why we have n't all tried it .,1,0.1037608,0.005104165,0.97226083,0.9738743,0.98308104,0.9909499,0.96485615,0.95906514,0.98367494,0.15096985,0.90404564,0.93831295,0.5685635386628092,0.11812517835022053,0.6866887170130297,0.6927690045794367,0.21218957056431598,0.9049585751437527,0.1187770393343697,0.000168867908260119,0.11894590724262982
sarcasm,"Maybe if we did n't comment on things that do n't concern us , the world would be a happier place ? ? But what do I know 🤷🏻‍♀",1,0.23439279,0.028106686,0.9393234,0.9378997,0.30541188,0.10801177,0.94820625,0.96033174,0.016283434,0.026864719,0.4381625,0.7434359,0.6160154487980761,0.09266728684837397,0.7086827356464501,0.6907048898730295,0.16827777182212944,0.8589826616951589,0.6801332131986123,0.14459965947157125,0.8247328726701836
sarcasm,when a girl says she is n't a girls girl :triangular_flag: :triangular_flag:,0,0.015974032,0.0022900435,0.7830203,0.021078119,0.065170966,0.03397955,0.6831656,0.7727842,0.025010156,0.02233485,0.15884174,0.5855547,0.49752686921763967,0.053128932289360414,0.5506558015070001,0.5080556718350574,0.11118886830504286,0.6192445401401002,0.6681970080357433,0.11618206830368769,0.784379076339431
sarcasm,"lmfao , I just looked out of curiosity , and I have over 3000 emails saved from the 2 years I was on the NPC , guess I could really write that book I 've joked about ( also , if you are new to the NPC , my biggest piece of advice is have a good system for keeping up with your emails )",0,0.40870526,0.008485484,0.25058496,0.7679736,0.9315534,0.16102937,0.7587824,0.94361913,0.25675187,0.94215596,0.8961826,0.9388775,0.5528119619885556,0.08424330954847684,0.6370552715370325,0.6528043165328896,0.07608606237035559,0.7288903789032453,0.6119230073588671,0.10172641969856282,0.7136494270574298
sarcasm,I hate the mall every girl here is talking about shopping for the “ dress code ” . I feel 👩🏼‍🦳 👩🏼‍🦳 👩🏼‍🦳,0,0.4288052,0.008192178,0.8599233,0.7030422,0.7651964,0.3471347,0.051332477,0.34163556,0.40150347,0.7156847,0.36059222,0.2908751,0.6864421439908828,0.02650228464597106,0.7129444286368538,0.6931471783876899,0.10442863746166071,0.7975758158493507,0.6622362275428142,0.06472413415132072,0.7269603616941349
sarcasm,I like making food and then not eating it to assert my dominance,1,0.11863611,0.0026070112,0.9640825,0.9666902,0.9030473,0.9751007,0.9451786,0.9305169,0.06641623,0.8820756,0.7056905,0.4109905,0.6926161473339574,0.09578651204018017,0.7884026593741376,0.6928089347150368,0.20633352501796037,0.8991424597329971,0.2311816423293574,0.0006762081595718759,0.23185785048892926
